,polarity,subjectivity,length
1009,1.0,1.0,55
1010,0.4,1.9,80
1011,1.0,1.0,46
1012,0.9,1.0,96
1013,1.0,1.0,47
1014,1.0,1.0,58
1015,1.15,1.35,61
1016,0.7,1.45,97
1017,1.2454545454545454,1.5292929292929291,100
1018,1.3181818181818181,1.7272727272727273,93
1019,1.25,1.5666666666666667,89
1020,1.0,1.0,70
1021,1.2,1.3125,104
1022,0.7,1.1,27
1023,1.1363636363636362,1.4545454545454546,61
1024,1.5,1.8333333333333335,52
1025,1.0,1.0,47
1026,1.0,1.0,82
1027,1.0,1.0,70
1028,1.1,1.15,48
1029,1.0,1.0,58
1030,1.0,1.1,60
1031,0.8,1.4,66
1032,1.0,1.0,85
1033,0.95,1.4,74
1034,1.0,1.0,60
1035,1.0,1.0,27
1036,1.0,1.0,69
1037,1.0,1.0,68
1038,0.85,1.4,65
1039,0.8,1.3,58
1040,1.2272727272727273,1.5454545454545454,81
1041,1.5,1.5,28
1042,1.0,1.0,63
1043,1.0,1.0,44
1044,1.0,1.0,19
1045,0.6,1.7,48
1046,1.0454545454545454,1.2181818181818183,78
1047,1.15625,1.5,67
1048,1.1363636363636362,1.4545454545454546,49
1049,1.0,1.0,64
1050,1.15,1.25,65
1051,1.1363636363636362,1.4545454545454546,49
1052,1.0,1.0,64
1053,1.0,1.0,56
1054,1.3333333333333333,1.5,30
1055,1.3,1.45,59
1056,1.1363636363636362,1.4545454545454546,77
1057,0.8444444444444444,1.288888888888889,42
1058,1.0,1.0,16
1059,0.95,1.1,79
1060,1.0,1.0,24
1061,1.2,1.85,76
1062,1.525,1.875,68
1063,0.6666666666666667,1.6666666666666665,48
1064,0.9375,1.1666666666666667,77
1065,1.025,1.25,108
1066,0.95,1.4,36
1067,1.2142857142857142,1.6428571428571428,66
1068,0.8333333333333334,1.4333333333333333,40
1069,1.375,1.75,82
1070,1.1003246753246754,1.3808441558441558,65
1071,1.3,2.0,84
1072,1.0,2.0,77
1073,1.0,1.0,64
1074,1.4,1.2,53
1075,1.3181818181818181,1.7272727272727273,34
1076,1.15,1.6,44
1077,0.95,1.5,59
1078,1.0,1.0,65
1079,1.35,1.65,67
1080,0.9,1.0333333333333334,45
1081,1.0,1.0,65
1082,1.0,1.0,70
1083,1.0,1.0,32
1084,1.2,1.6,70
1085,1.125,1.1666666666666667,71
1086,1.0,1.0,50
1087,1.0,1.0,32
1088,1.5,1.5,32
1089,1.1363636363636362,1.5,50
1090,1.8,1.75,38
1091,0.5,2.0,71
1092,1.0,1.0,54
1093,1.275,1.775,69
1094,0.5,1.5,65
1095,1.3,2.0,52
1096,1.0,1.0,55
1097,1.0,1.0,37
1098,1.0,1.0,83
1099,1.0,1.0,59
1100,1.1333333333333333,1.2833333333333332,101
1101,1.16,1.54,52
1102,1.0,1.0,104
1103,1.0,1.0,38
1104,1.0,2.0,58
1105,1.0,1.0,21
1106,1.0,1.0,74
1107,0.0,2.0,52
1108,1.4,1.9,68
1109,1.375,1.75,61
1110,1.16,1.54,65
1111,0.7,1.2,52
1112,1.0,1.0,23
1113,1.0,1.0,58
1114,1.5,1.5,52
1115,1.0,1.0,36
1116,0.825,1.8,75
1117,1.0,1.0,65
1118,1.0,1.0,104
1119,1.3,1.2,57
1120,1.25,2.0,61
1121,1.0,1.0,40
1122,1.0,1.0,25
1123,1.0,1.0,36
1124,1.5,1.5,70
1125,1.018181818181818,1.4772727272727273,68
1126,0.9848484848484849,1.2606060606060607,87
1127,0.9166666666666666,1.2166666666666668,68
1128,1.0,1.0,77
1129,1.0,1.0,66
1130,1.0015151515151515,1.3333333333333333,60
1131,1.0,1.0,24
1132,1.0,1.0,77
1133,1.0,1.0,63
1134,1.0,1.125,71
1135,1.0875,1.2875,76
1136,1.1681818181818182,1.3772727272727272,75
1137,0.5,2.0,66
1138,1.2,1.55,92
1139,1.0,1.0,91
1140,0.9,1.7125,63
1141,1.2,1.45,39
1142,1.2,1.2,86
1143,1.0,1.0,64
1144,0.8181818181818181,1.7272727272727273,55
1145,0.6,1.4,58
1146,1.16,1.54,54
1147,1.0,1.0,70
1148,1.25,1.275,77
1149,0.8444444444444444,1.288888888888889,61
1150,1.0,1.0,47
1151,0.5,1.5,59
1152,0.6,1.7,85
1153,1.0,1.0,88
1154,1.2,1.675,58
1155,1.0,1.0,61
1156,1.5454545454545454,1.684848484848485,66
1157,0.95,1.1916666666666667,58
1158,1.1,1.0,63
1159,1.5,1.6,62
1160,0.8,1.4,82
1161,0.95,1.15,32
1162,0.6,1.4,80
1163,1.5,2.0,35
1164,0.75,2.0,77
1165,1.0,1.0,97
1166,1.3571428571428572,1.5714285714285714,72
1167,1.0,1.0,38
1168,1.0,1.0,42
1169,1.0,1.25,71
1170,1.0,1.0,55
1171,0.5,1.5,57
1172,1.25,1.5,66
1173,1.0,1.0,70
1174,1.3,1.55,39
1175,1.25,1.3333333333333333,58
1176,0.9,1.4,55
1177,1.15,1.25,80
1178,1.0,1.0,55
1179,0.75,1.5,61
1180,1.0,1.1,16
1181,1.0,1.0,84
1182,1.0,1.0,31
1183,1.0,1.0,63
1184,1.0,1.0,36
1185,1.0,1.0,46
1186,1.0,1.0,65
1187,1.0,1.0,63
1188,1.0,1.0,81
1189,1.025,1.05,82
1190,1.0857142857142856,1.3571428571428572,104
1191,0.5,2.0,70
1192,0.8444444444444444,1.288888888888889,63
1193,0.75,1.4,60
1194,0.8,1.05,72
1195,1.4333333333333333,1.7333333333333334,46
1196,1.0,1.0,56
1197,1.35,1.65,40
1198,1.0166666666666666,1.2833333333333332,37
1199,1.2,1.9,65
1200,1.0,1.0,27
1201,1.0,1.0,30
1202,1.0681818181818181,1.4272727272727272,90
1203,1.0,1.0,41
1204,1.3,1.5333333333333332,122
1205,0.75,2.0,46
1206,1.0,1.0,35
1207,1.5,1.5,55
1208,0.9,1.7333333333333334,45
1209,1.0,1.1,110
1210,1.0,1.0,75
1211,1.0,1.1,64
1212,0.7976190476190477,1.4404761904761905,75
1213,1.0,1.2777777777777777,75
1214,1.0,1.0,57
1215,1.0,1.5,76
1216,1.0,1.0,68
1217,1.5,1.6666666666666665,70
1218,1.2,1.1,59
1219,1.0,1.0,63
1220,1.5,2.0,70
1221,0.4,1.9,69
1222,0.9583333333333334,1.7916666666666667,84
1223,1.0,1.0,29
1224,1.35,1.75,63
1225,1.1,1.9,70
1226,1.0,1.05,76
1227,1.0,1.1,91
1228,1.0,1.0,58
1229,1.0,1.0,82
1230,1.3366666666666667,1.57,100
1231,1.0666666666666667,1.4166666666666665,73
1232,1.2952380952380953,1.411904761904762,79
1233,1.0,1.0,63
1234,1.0,1.0,73
1235,1.0,1.0,41
1236,1.375,1.75,53
1237,1.0,1.25,99
1238,1.0,1.0,115
1239,1.0,1.0,86
1240,1.0,1.0,21
1241,1.0,1.0,64
1242,1.0,1.0,94
1243,2.0,1.3,60
1244,1.0,1.0333333333333334,98
1245,1.0,1.0,52
1246,1.1363636363636362,1.5,79
1247,1.0,1.0,37
1248,1.2924242424242425,1.4053030303030303,82
1249,1.375,1.75,46
1250,1.25,2.0,90
1251,1.0,1.0,81
1252,1.0,1.6,52
1253,1.5,1.5,59
1254,1.0,1.0,76
1255,1.0,1.0,61
1256,1.1363636363636362,1.4545454545454546,64
1257,1.375,1.75,48
1258,1.0,1.0,76
1259,1.1363636363636362,1.4545454545454546,52
1260,1.0,1.0,47
1261,1.0,1.5,83
1262,1.0,1.0,69
1263,1.0,1.5,77
1264,1.0,1.0,66
1265,0.5,1.3,78
1266,1.5,1.6,84
1267,1.0,1.0,75
1268,1.0681818181818181,1.2772727272727273,113
1269,1.0,1.0,45
1270,1.0,1.0,74
1271,0.8333333333333334,1.25,74
1272,0.7,1.3,13
1273,1.0,1.0,39
1274,1.1363636363636362,1.5,40
1275,1.0,1.0,75
1276,0.6,1.6,62
1277,1.0,1.0,61
1278,0.7666666666666666,1.5333333333333332,82
1279,1.0340909090909092,1.1636363636363636,56
1280,1.0,1.0,36
1281,1.0,1.0,42
1282,1.084848484848485,1.2606060606060607,116
1283,1.3333333333333333,1.6666666666666665,81
1284,1.0,1.0,68
1285,1.5,2.0,75
1286,1.25,1.4166666666666667,84
1287,1.0,1.0,63
1288,1.2,1.65,64
1289,1.3,1.2,35
1290,1.0,1.0,68
1291,1.16,1.54,68
1292,0.9375,1.825,66
1293,0.8388888888888889,1.2277777777777779,62
1294,0.8,1.4,25
1295,1.0,1.0,82
1296,0.4,1.9,44
1297,1.0,1.0,67
1298,0.19999999999999996,1.8,51
1299,0.0,2.0,38
1300,1.6,2.0,53
1301,0.8666666666666667,1.488888888888889,62
1302,1.0,1.0,27
1303,1.2857142857142856,1.5357142857142856,62
1304,1.0,1.0,49
1305,1.4,2.0,44
1306,1.5,1.7,41
1307,0.875,1.4444444444444444,52
1308,1.0,1.0,40
1309,0.95,1.4,49
1310,1.0,1.5,75
1311,1.0,1.0,42
1312,1.25,1.3,106
1313,0.7,1.6,41
1314,1.0,1.0,114
1315,1.0,1.0,49
1316,1.0,1.0,70
1317,1.0,1.0,66
1318,1.0,1.0,132
1319,1.0,1.1,89
1320,1.0,1.0,65
1321,1.0,1.0,67
1322,1.0,1.0,68
1323,1.0,1.0,52
1324,1.0,1.0,78
1325,1.0,1.0,87
1326,0.5,2.0,94
1327,1.0,1.0,51
1328,0.975,1.125,66
1329,1.4166666666666667,1.5833333333333335,70
1330,0.9,1.45,80
1331,1.1363636363636362,1.4545454545454546,72
1332,1.0,1.0,40
1333,1.0,1.0,93
1334,1.5,1.6,71
1335,1.0,1.0,40
1336,1.0,1.0,44
1337,1.35,1.3333333333333335,74
1338,1.0,1.0,64
1339,1.0,1.0,57
1340,1.5,1.5,78
1341,1.0,1.0,85
1342,0.4,1.75,56
1343,1.0,1.0,65
1344,1.2348484848484849,1.5606060606060606,69
1345,0.76875,1.31875,108
1346,1.4,1.6,83
1347,1.0,1.0666666666666667,54
1348,1.1083333333333334,1.425,35
1349,1.4,2.0,53
1350,1.1363636363636362,1.4545454545454546,86
1351,1.0,1.0,63
1352,1.5,1.5,60
1353,1.0681818181818181,1.4272727272727272,74
1354,1.0,1.0,62
1355,1.0,1.6,70
1356,1.0,1.0,38
1357,1.1363636363636362,1.4545454545454546,74
1358,1.7,1.6,71
1359,1.0,1.0,67
1360,1.0,1.0,60
1361,0.7222222222222223,1.5333333333333332,61
1362,1.1363636363636362,1.4545454545454546,72
1363,1.1363636363636362,1.4545454545454546,106
1364,0.7,1.7,55
1365,1.1071428571428572,1.3214285714285714,45
1366,1.0,1.0,100
1367,0.9,1.025,67
1368,1.2,1.2,45
1369,1.7,1.5,50
1370,1.0,1.0,66
1371,0.4,2.0,93
1372,1.0,1.0,78
1373,1.1363636363636362,1.4545454545454546,73
1374,0.55,1.5,61
1375,1.1363636363636362,1.4545454545454546,44
1376,1.0,1.1,33
1377,1.0,1.0,87
1378,1.1152777777777778,1.4555555555555555,62
1379,0.9333333333333333,1.0833333333333333,45
1380,1.0,1.0,28
1381,1.0,1.3333333333333333,88
1382,1.0,1.0,62
1383,0.8681818181818182,1.4272727272727272,72
1384,1.0327380952380953,1.5119047619047619,83
1385,1.0,1.0,27
1386,1.5,1.6,57
1387,1.0,1.0,57
1388,0.5,2.0,93
1389,1.0,1.3,107
1390,1.25,1.75,52
1391,1.1363636363636362,1.4545454545454546,51
1392,1.075,1.8,88
1393,0.8444444444444444,1.288888888888889,54
1394,1.0166666666666666,1.8888888888888888,66
1395,0.6,1.6,41
1396,0.6,1.45,56
1397,1.0,1.0,29
1398,0.7577380952380952,1.319047619047619,94
1399,1.4166666666666667,1.5833333333333335,36
1400,1.3333333333333333,1.6666666666666665,98
1401,1.0,1.0,33
1402,1.0,1.0,33
1403,0.9642857142857143,1.1071428571428572,25
1404,1.1666666666666667,1.3333333333333333,32
1405,1.0,1.0,57
1406,1.0,2.0,73
1407,1.4,1.45,78
1408,1.25,1.2,44
1409,0.8,1.8,73
1410,1.0,1.0,72
1411,0.5,1.5,127
1412,1.0,1.0,77
1413,1.0333333333333334,1.0666666666666667,64
1414,1.0,1.6,56
1415,1.0,1.075,238
1416,1.0,1.0,77
1417,1.0,1.6,48
1418,0.8055555555555556,1.288888888888889,34
1419,1.0,1.0,56
1420,1.0,1.15,68
1421,0.30000000000000004,1.85,58
1422,1.0,1.5,69
1423,1.0,1.0,68
1424,1.0,1.0,70
1425,1.16,1.54,132
1426,1.0,1.0,71
1427,1.1,1.3,51
1428,1.0,1.0,29
1429,1.0,1.0,77
1430,1.0,1.0,67
1431,0.9681818181818181,1.4272727272727272,61
1432,1.4,1.35,53
1433,1.0,1.0,66
1434,1.0,1.0,42
1435,1.0,1.0,44
1436,0.9181818181818182,1.35,61
1437,1.0,1.0,66
1438,0.4,1.8,111
1439,0.8333333333333334,2.0,38
1440,1.3181818181818181,1.4772727272727273,91
1441,1.0,1.0,56
1442,0.5,2.0,79
1443,1.0,1.0,51
1444,1.0,1.0,66
1445,1.6,1.8,26
1446,1.0,1.0,41
1447,1.0,1.0,43
1448,1.45,1.75,65
1449,1.0,1.0,33
1450,1.0,1.0666666666666667,78
1451,1.8,1.2,47
1452,1.0,1.0,52
1453,1.0,1.75,99
1454,0.9,1.1,72
1455,1.0,1.0,49
1456,1.0,1.0,33
1457,1.5,1.5,44
1458,1.1875,1.5833333333333335,65
1459,0.7,1.4,60
1460,1.3333333333333333,1.6666666666666665,110
1461,1.7,1.6,69
1462,0.975,1.6166666666666667,99
1463,1.0,1.0,111
1464,0.8833333333333333,1.85,94
1465,1.0,1.5,62
1466,1.1,1.2,44
1467,1.0,1.0,65
1468,0.9,1.4,45
1469,1.0,1.0,47
1470,1.4,1.8,62
1471,0.5625,1.425,50
1472,1.55,1.8944444444444444,78
1473,1.0,1.0,68
1474,1.05,1.6,63
1475,1.0,1.0,51
1476,1.0,1.0,35
1477,1.0,1.6375,98
1478,1.3,1.0,38
1479,1.0,1.0,72
1480,0.5,1.6666666666666665,65
1481,0.6,1.7,76
1482,1.33,1.77,78
1483,1.0,1.0,56
1484,1.1363636363636362,1.4545454545454546,121
1485,1.0,1.0,29
1486,1.1,1.4,53
1487,0.8444444444444444,1.288888888888889,48
1488,1.0,1.0,52
1489,1.0,1.0,19
1490,1.0,1.0,51
1491,0.8,1.5333333333333332,66
1492,1.7,1.6,49
1493,1.4681818181818183,1.7,77
1494,1.0,1.0,49
1495,1.0,1.0,43
1496,0.9666666666666667,1.6,105
1497,1.0,1.0,25
1498,1.2857142857142856,1.5357142857142856,64
1499,1.0,1.0,57
1500,0.5,1.9,71
1501,0.875,1.125,92
1502,1.15,1.75,107
1503,1.0,1.0,72
1504,1.0,1.0,42
1505,1.0,1.0,79
1506,1.0,1.0,53
1507,1.0,1.0,39
1508,1.0,1.625,52
1509,1.0,1.0,42
1510,1.0,1.0,80
1511,1.5,1.6,51
1512,1.325,1.375,101
1513,0.8,1.0,53
1514,1.15,1.525,125
1515,0.0,2.0,63
1516,1.35,1.65,60
1517,1.1363636363636362,1.4545454545454546,56
1518,0.8,1.4,80
1519,1.0,1.0,88
1520,1.6,1.9,87
1521,1.0,1.0,62
1522,0.8,1.4,32
1523,0.9333333333333333,1.0,69
1524,1.0,2.0,71
1525,1.0,1.0,54
1526,1.0,1.0,75
1527,1.0,1.0,60
1528,1.3,1.2,66
1529,1.2857142857142856,1.5357142857142856,53
1530,0.9,1.2,76
1531,0.33333333333333337,2.0,52
1532,0.8,1.4,62
1533,1.5,2.0,31
1534,1.0,1.0,69
1535,1.08,1.5825,78
1536,1.0,1.0,80
1537,1.1363636363636362,1.4545454545454546,48
1538,1.0,2.0,61
1539,1.3681818181818182,1.7272727272727273,80
1540,1.0,1.0,63
1541,1.0,1.0,52
1542,1.0,2.0,93
1543,0.5,2.0,59
1544,0.7,1.1,45
1545,1.5,1.5,56
1546,1.0,1.6,63
1547,1.0,1.0,67
1548,1.0,1.0,74
1549,1.0,1.0666666666666667,88
1550,1.0,1.125,57
1551,1.0,1.1214285714285714,63
1552,1.0,1.0666666666666667,73
1553,1.0,1.0,42
1554,0.6,1.4,67
1555,1.0,1.0,72
1556,1.0,1.0,41
1557,0.9,1.025,81
1558,1.0,1.0,75
1559,1.0,1.0,39
1560,1.1363636363636362,1.4545454545454546,56
1561,1.0,1.0,47
1562,1.2,1.2,54
1563,1.4222222222222223,1.6444444444444444,56
1564,0.9,1.1666666666666667,61
1565,0.65,1.6,96
1566,1.0,1.0,23
1567,1.75,1.95,33
1568,1.6,2.0,38
1569,1.0,1.1,28
1570,1.0666666666666667,1.1666666666666667,64
1571,1.625,1.6666666666666665,83
1572,1.6,1.9,69
1573,1.0,1.0,71
1574,0.9,1.2,51
1575,0.8758928571428571,1.4660714285714285,86
1576,1.0,1.0,62
1577,1.1363636363636362,1.4545454545454546,84
1578,1.0,1.0,51
1579,0.5999999999999999,1.6,40
1580,0.84375,1.34375,70
1581,1.0,1.0,57
1582,1.0,1.0,50
1583,1.0,1.0,51
1584,1.6,1.25,47
1585,1.0,1.0,32
1586,1.0,1.0,96
1587,1.0,1.0,73
1588,1.1,1.2,26
1589,1.0,1.65,71
1590,0.8416666666666667,1.15,63
1591,1.0,2.0,42
1592,1.4333333333333333,1.6,73
1593,1.2,1.6,57
1594,1.0,1.0,55
1595,1.0,1.0,64
1596,0.7575757575757576,1.6363636363636362,112
1597,1.0,1.0,38
1598,1.5,1.6416666666666666,62
1599,1.2,1.4,65
1600,1.3666666666666667,1.7000000000000002,64
1601,1.0,1.0,78
1602,1.0,1.0,31
1603,1.2,1.3,43
1604,1.0,1.0,78
1605,1.0,1.0,61
1606,1.0,1.0,73
1607,1.0,1.0,42
1608,1.0,1.0,54
1609,0.8,1.0,72
1610,1.025,1.1208333333333333,88
1611,1.5,1.6,30
1612,0.775,1.3,52
1613,0.7,1.4,32
1614,0.5,2.0,61
1615,0.5,1.675,95
1616,0.4,2.0,57
1617,0.8333333333333334,1.0666666666666667,54
1618,1.0,1.0,58
1619,1.1181818181818182,1.3272727272727272,51
1620,1.0,1.0,74
1621,1.16,1.54,67
1622,1.4,1.325,62
1623,1.3083333333333333,1.3416666666666668,71
1624,0.5,1.3,62
1625,1.1,1.4,44
1626,0.8,1.05,49
1627,1.0,1.0,32
1628,1.1,1.4,50
1629,0.30000000000000016,1.6666666666666665,82
1630,1.0,2.0,49
1631,1.0,2.0,95
1632,1.0,1.0,73
1633,1.0,1.0,47
1634,0.9,1.4,64
1635,1.0,1.3333333333333333,78
1636,1.0,1.0,74
1637,1.0,1.0,54
1638,0.0,2.0,40
1639,0.9,1.61875,98
1640,0.9166666666666666,1.3444444444444446,138
1641,1.1666666666666667,1.2833333333333332,57
1642,1.0,1.0,93
1643,1.0,1.0,73
1644,0.8,1.4,49
1645,1.0,1.0,41
1646,1.0,1.0,34
1647,1.0,1.0,49
1648,1.25,1.4375,62
1649,1.0,1.0,86
1650,1.175,1.9,30
1651,2.0,1.3,69
1652,1.0,1.1,66
1653,1.5,1.5,60
1654,0.6,1.4,40
1655,1.0,1.0,55
1656,1.0,1.0,34
1657,1.1363636363636362,1.4545454545454546,27
1658,1.17,1.6466666666666665,63
1659,1.0,1.0,31
1660,1.25,1.15,75
1661,1.0,1.0,49
1662,1.0,1.0,24
1663,0.9181818181818182,1.2772727272727273,76
1664,1.0,1.0,56
1665,1.4666666666666668,1.7,73
1666,1.2,1.3,65
1667,0.7972222222222223,1.3444444444444446,52
1668,1.0,1.9166666666666667,79
1669,1.0,1.3,39
1670,1.0,1.0,51
1671,1.475,1.8,26
1672,1.5,1.6,60
1673,1.2142857142857142,1.6428571428571428,33
1674,1.5,1.5,31
1675,0.6875,1.6875,67
1676,1.0,1.0,56
1677,1.0,1.0,36
1678,1.0056818181818181,1.4147727272727273,85
1679,1.0,1.0,48
1680,1.2110389610389611,1.49512987012987,84
1681,1.187121212121212,1.4681818181818183,112
1682,1.0,1.1,80
1683,1.0,1.0,75
1684,1.0,1.0,57
1685,1.0,1.0,46
1686,1.0,1.0,31
1687,0.9642857142857143,1.2571428571428571,93
1688,1.6,1.9,83
1689,1.5,1.6,76
1690,1.5,1.6,80
1691,1.4,1.75,86
1692,0.55,1.8,71
1693,0.6,1.7,75
1694,1.05,1.5,42
1695,1.0,1.0,71
1696,1.3181818181818181,1.4772727272727273,81
1697,1.5,1.5,90
1698,1.26,1.26,43
1699,1.0,1.0,71
1700,1.275,1.65,98
1701,1.0,1.0,34
1702,1.1,1.1125,51
1703,0.9,1.15,52
1704,1.0,1.0,72
1705,1.0,1.0,48
1706,1.0,1.0,56
1707,1.0,1.0,66
1708,1.0,1.0,70
1709,0.6833333333333333,1.3,73
1710,1.0,1.0,49
1711,1.0,1.0,44
1712,1.8,2.0,54
1713,1.0,1.0,39
1714,1.6,2.0,61
1715,1.1866666666666668,1.5033333333333334,94
1716,1.0,1.0,29
1717,1.1,1.9,24
1718,1.0,1.5,59
1719,0.7,1.2,102
1720,1.5,2.0,65
1721,1.5,1.5,51
1722,1.0,1.0,54
1723,1.5,1.5,71
1724,0.6,1.55,75
1725,1.0,1.0,97
1726,0.5,2.0,36
1727,1.25,1.75,87
1728,1.0,1.0,61
1729,0.825,1.175,47
1730,1.0,2.0,71
1731,0.8,1.6,68
1732,0.9333333333333333,1.4666666666666666,78
1733,1.0,1.0,80
1734,1.0,1.0,64
1735,0.8,1.35,81
1736,1.0,1.0,72
1737,1.0,1.0,95
1738,0.6,1.7,73
1739,0.75,1.25,69
1740,0.9285714285714286,1.2142857142857142,76
1741,1.25,1.5,134
1742,1.0,1.0,58
1743,1.8,1.2,66
1744,1.4,1.35,81
1745,0.75,1.4,108
1746,1.0,1.0,53
1747,1.0,1.0,39
1748,0.7,1.1,65
1749,1.0,1.0,66
1750,1.2,1.4,73
1751,1.0,1.0,22
1752,1.4166666666666667,1.5,35
1753,1.0,1.0,73
1754,1.0,1.125,79
1755,1.1,1.2,84
1756,1.2,1.55,78
1757,0.95,1.6,93
1758,1.5,1.6666666666666667,88
1759,1.9,1.9,75
1760,1.0,1.0,48
1761,1.1363636363636362,1.5,54
1762,1.1363636363636362,1.4545454545454546,71
1763,1.0454545454545454,1.8181818181818183,58
1764,1.0,1.0,40
1765,1.0148148148148148,1.1962962962962964,77
1766,1.0,1.0,26
1767,1.0,1.0,58
1768,1.0787878787878789,1.584848484848485,80
1769,1.0527777777777778,1.4972222222222222,91
1770,1.0,1.0,72
1771,0.5,1.5,73
1772,1.1,1.25,51
1773,1.0,1.0,39
1774,1.1,1.35,76
1775,1.0,1.0,34
1776,1.1363636363636362,1.4545454545454546,46
1777,0.75,1.25,81
1778,1.0,1.0,43
1779,1.0,2.0,34
1780,1.0,1.0,29
1781,1.0,1.25,32
1782,1.3,1.0,72
1783,1.0,1.0,56
1784,1.0324675324675325,1.3344155844155843,47
1785,1.0,1.0,43
1786,1.0,1.0,77
1787,1.0,1.0,49
1788,1.0,1.0,66
1789,1.0,1.0,62
1790,1.75,1.95,67
1791,1.0,1.0,62
1792,1.3,1.9,36
1793,1.0,1.0,87
1794,0.9285714285714286,1.2142857142857142,49
1795,1.6,1.9,61
1796,1.0,1.0,41
1797,1.0,1.05,59
1798,1.2333333333333334,1.6444444444444444,51
1799,0.20000000000000007,2.0,42
1800,1.0,1.0,60
1801,1.5,2.0,62
1802,0.5,2.0,75
1803,1.0,1.0,60
1804,1.0,1.0,42
1805,1.4,1.65,55
1806,1.0,1.0,58
1807,1.0,1.0,64
1808,1.3,1.5,65
1809,1.0,1.0,65
1810,1.0,1.0,31
1811,1.162121212121212,1.3626262626262626,69
1812,0.9,1.0,53
1813,1.0,1.0,59
1814,1.0,1.0,45
1815,1.2142857142857142,1.6428571428571428,45
1816,0.75,1.5,74
1817,1.0,1.0,65
1818,1.0,2.0,67
1819,1.0,1.0,55
1820,1.5,1.5,55
1821,1.2,1.1,45
1822,1.0,1.0,87
1823,1.0,1.0,82
1824,0.95,1.05,54
1825,1.0,1.0,28
1826,1.8,1.4,61
1827,1.0,1.0,70
1828,0.95,1.8,86
1829,0.5,2.0,67
1830,1.0,1.0,57
1831,1.0,1.0,21
1832,0.75,1.5,77
1833,1.0,1.0,54
1834,0.8125,1.5,81
1835,1.0,1.0,37
1836,1.3666666666666667,1.7000000000000002,61
1837,1.0,1.0,62
1838,1.0,1.0,27
1839,1.0,1.0,56
1840,1.0,1.1,41
1841,1.0,1.0,30
1842,1.3,2.0,92
1843,1.0,1.0,100
1844,1.0,1.0,49
1845,1.0,1.0,51
1846,1.0,1.0,67
1847,1.0,1.0,51
1848,1.0,1.0,74
1849,1.211111111111111,1.8111111111111113,70
1850,1.0,1.0,85
1851,1.6,1.9,113
1852,1.0,1.0,70
1853,1.0,1.0,58
1854,1.0,1.0,94
1855,1.0,1.0,48
1856,0.7,1.95,55
1857,0.8041666666666667,1.2708333333333333,29
1858,1.2,1.425,70
1859,1.0,1.0,84
1860,1.0,1.0,66
1861,1.0,1.125,68
1862,0.9,1.325,101
1863,1.0,1.0,63
1864,1.1,1.1,74
1865,1.8,1.75,54
1866,1.0,1.0,72
1867,0.9,1.1,87
1868,1.0,1.0,54
1869,1.0121212121212122,1.284848484848485,88
1870,1.0,1.0,75
1871,1.0,1.0,72
1872,1.2,1.9,62
1873,1.0,1.5384615384615383,71
1874,1.0,1.0,28
1875,1.1,1.3,73
1876,1.25,1.55,53
1877,0.4,2.0,86
1878,1.5,1.5,66
1879,1.1666666666666667,1.3333333333333333,82
1880,1.0,1.0,26
1881,1.0,1.0,63
1882,1.140625,1.625,141
1883,1.0,1.0,52
1884,1.0,1.1,52
1885,0.80625,1.28125,80
1886,0.8333333333333334,1.4333333333333333,79
1887,0.9666666666666667,1.0,30
1888,1.0,1.0,36
1889,1.0,1.0,49
1890,1.0814814814814815,1.362962962962963,85
1891,1.0,1.0,68
1892,1.0,1.0,58
1893,1.0,1.0,50
1894,0.7500000000000001,1.4333333333333333,64
1895,1.0,1.0,49
1896,1.0,1.0,81
1897,0.875,1.6166666666666667,60
1898,1.3,1.55,83
1899,1.0,1.0,45
1900,1.0,1.0,62
1901,1.0,1.0,40
1902,0.8125,1.5,68
1903,1.0,1.0,62
1904,1.0,1.0,71
1905,0.09999999999999998,1.9,68
1906,1.0,1.65,55
1907,1.0,1.0,111
1908,1.0,1.0,59
1909,1.0,1.0,64
1910,0.2857142857142857,1.8571428571428572,18
1911,1.0,1.125,54
1912,1.0,1.0,64
1913,0.8333333333333334,1.1666666666666667,57
1914,1.0,1.0,31
1915,1.0,1.0,40
1916,1.0,1.0,45
1917,1.0,1.0,76
1918,1.4,1.9,62
1919,1.0,1.1,51
1920,1.0,1.0,30
1921,1.0,1.0,63
1922,1.0,1.0,44
1923,1.0,1.0,49
1924,1.1363636363636362,1.4545454545454546,70
1925,1.31875,1.725,55
1926,1.0,1.0,71
1927,1.0,1.0,72
1928,1.3,1.0,57
1929,1.1363636363636362,1.4545454545454546,81
1930,1.0,1.3571428571428572,92
1931,1.0,1.0,40
1932,1.0,1.0,54
1933,1.2666666666666666,1.9666666666666668,65
1934,1.0,1.0,79
1935,1.0,1.0,55
1936,0.95,1.3,95
1937,1.0,1.0,41
1938,1.0,1.0,108
1939,1.5166666666666666,1.8666666666666667,90
1940,0.875,1.6375,51
1941,1.25,1.2999999999999998,65
1942,1.0,1.125,49
1943,1.0,1.3571428571428572,66
1944,1.0,1.0,44
1945,1.0,1.0,73
1946,1.0,1.0,71
1947,0.9833333333333333,1.7000000000000002,85
1948,1.0,1.0,47
1949,1.0,1.0,78
1950,1.3571428571428572,1.5714285714285714,52
1951,0.7,1.5,47
1952,1.225,1.5,71
1953,1.0,1.0,35
1954,1.0,1.0,86
1955,1.0,1.0,33
1956,1.5,1.5,103
